"GeneSymbol","Median","HL","LASSO","BestModel"
"TOLLIP",7016.37856585457,6889.84752112733,6945.42964419203,"HL"
"TOM1",7563.60084137537,7461.92789302652,7453.99741871301,"LASSO"
"TOM1L1",7184.98944362033,7010.29706041105,7022.97699405963,"HL"
"TOM1L2",6952.36236011026,6619.68548083291,6672.94221014528,"HL"
"TOMM20",8519.63823573212,8530.97660337759,8446.42057858639,"LASSO"
"TOMM22",7654.47755139996,7665.76022084767,7837.43511811022,"Median"
"TOMM34",8041.99482411615,7914.01784629126,7921.05138832358,"HL"
"TOMM40",7955.90838190115,7926.99345018941,8128.87267221848,"HL"
"TOMM5",6918.2058959689,6923.27450197344,7043.00600467131,"Median"
"TOMM70",7908.60955973998,7860.53402539949,7918.38345123328,"HL"
"TONSL",5673.72301453369,5626.50080547807,5632.41160212211,"HL"
"TOP1",7373.03026406303,7323.09017581162,7409.11975278475,"HL"
"TOP2A",7451.58903514395,7407.77712826372,7413.68792490776,"HL"
"TOP2B",7360.57286799992,7161.05342782301,7271.24159329352,"HL"
"TOR1A",6366.45865204898,6252.07418382874,6252.4845370668,"HL"
"TOR1AIP1",7414.51264694553,7333.06230040505,7389.96129143473,"HL"
"TOR1AIP2",7101.70716204513,7103.41229511309,NA,"Median"
"TOX4",6502.15994707972,6493.9159364552,6655.75833182487,"HL"
"TP53BP1",7628.04545671049,7483.35541225918,7549.57751393803,"HL"
"TP53I3",7925.76157266016,7539.7096269559,7533.95248335337,"LASSO"
"TP53RK",6250.53011953605,6257.47110576264,6150.07924436961,"LASSO"
"TPBG",8361.26928615549,8163.05911931179,8016.54849351324,"LASSO"
"TPD52",8862.771367289,8745.67370748421,8658.29410887405,"LASSO"
"TPD52L1",8310.80745167209,8276.58283495504,8230.99231259207,"LASSO"
"TPD52L2",8436.52857654537,8341.70085034712,8455.97894302184,"HL"
"TPI1",10064.1086360209,10036.5413603509,10026.3427262991,"LASSO"
"TPM1",9535.15860060983,9294.11205366376,9290.64912637597,"LASSO"
"TPM2",7501.95325903036,7255.90536597579,7210.42395321623,"LASSO"
"TPM3",9031.58851440154,8979.74788240869,8980.79321164315,"HL"
"TPM4",9386.24167818978,9252.03232804034,9241.5621268626,"LASSO"
"TPMT",7248.06905312646,7032.70317617033,7045.80731949861,"HL"
"TPP1",6864.54639192767,6736.34175961246,6707.06546827627,"LASSO"
"TPP2",7473.83381575233,7278.88783533665,7239.02359579201,"LASSO"
"TPR",7860.2585689778,7854.71000584814,7957.23140387744,"HL"
"TPRKB",6234.54536366798,6231.59428391208,6252.08131251183,"HL"
"TPRN",6568.09475383561,6402.80545680227,6375.57276324987,"LASSO"
"TPT1",8851.11139688768,8813.88219376829,8937.36904991879,"HL"
"TPX2",7580.72901994414,7558.01723865504,7562.51716628619,"HL"
"TRA2A",7355.79923391833,7311.64866816633,7422.35365534637,"HL"
"TRA2B",7760.64475637306,7753.74711560753,7854.61832181823,"HL"
"TRABD",6002.6104011811,5978.82409168845,6073.9872633272,"HL"
"TRAF2",6009.76849286055,5926.07711082765,6001.27523865141,"HL"
"TRAFD1",5641.77586495382,5540.39750244122,5466.29952343413,"LASSO"
"TRAM1",6637.20099890276,6462.8789836692,6451.64751471038,"LASSO"
"TRAP1",8174.8630744008,8107.51675668178,8272.10886645407,"HL"
"TRAPPC11",5355.94597997459,5344.71209753004,5340.80686543119,"LASSO"
"TRAPPC3",7696.27420263405,7662.55235729457,7690.328531239,"HL"
"TRAPPC4",5121.61144623066,5101.03595430143,5093.0217446838,"LASSO"
"TRAPPC5",5531.47931444384,5508.16061319992,5672.07117039039,"HL"
"TRAPPC6B",5874.19133819153,5806.51347867566,5845.94952508558,"HL"
"TRAPPC9",6040.62170881885,6050.81947459269,6036.13991411319,"LASSO"
"TRIM2",6002.26190887499,5744.40814182542,5724.18755418213,"LASSO"
"TRIM21",6814.61151881918,6633.26815506192,6639.17895170596,"HL"
"TRIM22",4439.47657735692,4302.55832732393,4270.60902938497,"LASSO"
"TRIM25",7606.83755181676,7542.69388939021,7557.68216125548,"HL"
"TRIM26",5940.5583654309,5910.57805975683,5906.54432828688,"LASSO"
"TRIM28",8763.78817511736,8612.90199925512,8743.90619242619,"HL"
"TRIM3",5901.36006788412,5408.51004100923,5426.1080622061,"HL"
"TRIM32",6829.79291438108,6721.91014923741,6761.27272776051,"HL"
"TRIM33",6623.78783034536,6225.27050648459,6302.40776440224,"HL"
"TRIM4",8354.11586580988,8292.0406397464,8295.59006821158,"HL"
"TRIM47",6966.97245534197,6783.84331311536,6801.1837200645,"HL"
"TRIO",5657.02460423519,5403.74077669698,5519.77041440727,"HL"
"TRIOBP",6417.45169887556,6220.82903931019,6251.02522073148,"HL"
"TRIP10",7649.36321465258,7501.2865824776,7502.02274855316,"HL"
"TRIP12",6704.77322441429,6671.82840380736,6737.04276433665,"HL"
"TRIP13",8084.49921641766,7910.28637958215,7950.32918689561,"HL"
"TRIP6",7794.97941543081,7609.99109235294,7590.47058774377,"LASSO"
"TRIR",7221.5952844094,7155.62854671876,6942.52809139577,"LASSO"
"TRMT1",6797.19932982939,6653.93697865896,6762.80533627616,"HL"
"TRMT10C",7548.2825400731,7492.10553694243,7568.0593802013,"HL"
"TRMT112",7253.97965570253,7240.30866604726,7244.17006583885,"HL"
"TRMT1L",6526.8587803311,6434.12879908515,NA,"HL"
"TRMT2A",6542.81267422409,6223.68230930982,6250.72016190267,"HL"
"TRMT6",6627.32628249537,6508.52827485153,6586.28858007707,"HL"
"TRNAU1AP",5984.25902245695,5975.49854027111,6080.73887334408,"HL"
"TRNT1",7117.50881002924,6992.63138441495,7143.82188173144,"HL"
"TRRAP",6216.5110365784,6225.40695143888,6448.69171221306,"Median"
"TRUB1",6848.60607793338,6705.32456929002,6735.84803413827,"HL"
"TSC2",6525.70537623019,6529.38202919033,6522.73024529789,"LASSO"
"TSC22D4",7757.11646188708,7501.13664819019,7490.95464609523,"LASSO"
"TSEN15",4595.16783661154,4592.73694247621,4580.75159201199,"LASSO"
"TSEN34",6449.34941876098,6415.9641312708,6433.87131626127,"HL"
"TSFM",8033.11922881591,7743.67293017713,7696.4157563928,"LASSO"
"TSG101",6900.38780925229,6884.20583579499,6958.81596206971,"HL"
"TSN",8084.53165090569,7998.65513115156,8031.70563291655,"HL"
"TSNAX",7254.16509250636,7190.95910355198,7205.12224904981,"HL"
"TSPAN14",5214.95403856848,5045.17644145555,5073.29383914236,"HL"
"TSPAN3",6936.35223069035,6873.97197481289,6860.65153458094,"LASSO"
"TSPAN6",7542.46962514628,7370.97097772979,7354.81080126845,"LASSO"
"TSPYL5",6457.1877528291,6293.28538171961,6243.15489980749,"LASSO"
"TSR1",6948.87945911748,6880.87857461246,6913.36292000761,"HL"
"TSR2",6528.35987902055,6439.65570800356,6444.1215313872,"HL"
"TST",7445.13589340891,7076.0905675284,7082.00136417245,"HL"
"TTC1",7837.9528228767,7810.37287579635,7705.45087160623,"LASSO"
"TTC27",6078.25453506794,6031.94856521342,6055.19889019488,"HL"
"TTC37",6392.14161531065,6359.26968855815,6349.27078883384,"LASSO"
"TTC38",5850.52192368833,5710.51729231377,5685.24689299292,"LASSO"
"TTC4",6858.90389074238,6790.94030553453,6829.48069658683,"HL"
"TTF2",3689.56190602964,3574.84041521099,3685.30023289199,"HL"
"TTI1",5992.25245772265,5988.34201040364,6067.44694685763,"HL"
"TTLL12",7740.37514980886,7558.18792522596,7550.33939302069,"LASSO"
"TTYH3",7126.38036723,7000.0527228498,6919.92174113191,"LASSO"
"TUBA1C",8246.46361517276,8175.37513377129,NA,"HL"
"TUBA4A",9113.50038619117,8917.21581301708,8910.78321243801,"LASSO"
"TUBAL3",5135.77180319346,5347.03221719787,5360.19970235316,"Median"
"TUBB",9880.54689483291,9800.14610461861,9846.26104110179,"HL"
"TUBB1",9048.4231108498,9061.48624023938,9053.47119221484,"Median"
"TUBB2A",6267.22363007006,6249.90054662891,6235.27293446004,"LASSO"
"TUBB2B",6417.97607806271,6256.12112150322,6213.74554783109,"LASSO"
"TUBB3",8054.43110773339,8013.74889699576,8066.01066111174,"HL"
"TUBB4A",7615.63780515733,7540.55091878988,7378.24814099213,"LASSO"
"TUBB4B",8888.8731539669,8868.40197470264,8889.17695033853,"HL"
"TUBB6",9082.52546150718,8942.11821331506,8953.941504772,"HL"
"TUBG1",6778.7267697237,6788.71926753278,6787.91665446197,"Median"
"TUBGCP2",6487.70999754389,6482.8853658151,6622.70802624668,"HL"
"TUBGCP3",6911.53308510821,6859.63529704461,6967.30397863725,"HL"
"TWF1",8215.16455955694,8057.35049050167,8080.74235725284,"HL"
"TWF2",8338.29215382908,8127.56404288876,NA,"HL"
"TWSG1",6484.01014115683,6275.7036644399,6246.22296239974,"LASSO"
"TXLNA",7685.65619826706,7588.9472871258,NA,"HL"
"TXLNG",6708.09912864072,6545.48236649863,6623.69375047738,"HL"
"TXN",9947.99346208993,9859.65679986518,9911.76242748112,"HL"
"TXN2",7243.07817595928,7190.68439185464,7239.70373146167,"HL"
"TXNDC12",8542.26688491129,8362.03098685218,8368.33547238681,"HL"
"TXNDC17",9335.80207016918,9284.66041386374,9369.79355751969,"HL"
"TXNDC5",9365.75708594375,8910.28291908701,8905.34838186799,"LASSO"
"TXNDC9",6709.96869701853,6705.24879318408,6685.38318715119,"LASSO"
"TXNL1",8549.04433371972,8417.6201079326,8259.19007307907,"LASSO"
"TXNL4A",5964.30249043784,5954.77797651125,6140.71704158958,"HL"
"TXNRD1",9693.80634351653,9671.09015783931,9637.09828161605,"LASSO"
"TXNRD2",6189.61378499183,6144.61236478959,6095.96464897805,"LASSO"
"TYMS",8179.58303601635,8013.50640187843,NA,"HL"
"U2AF1",7921.00174585002,7925.2181312805,7966.15978698549,"Median"
"U2AF2",9138.76121320214,9140.52602386579,9110.04545366283,"LASSO"
"U2SURP",6791.69480019752,6791.59071377646,6862.46869135681,"HL"
"UACA",7877.65596999096,7747.05669701155,7732.45875779196,"LASSO"
"UAP1",8860.78148774768,8426.65438517338,8432.56518181742,"HL"
"UAP1L1",7202.26873203426,6996.067783343,6994.01520049989,"LASSO"
"UBA1",8812.12414201296,8723.40741281319,8723.61068494574,"HL"
"UBA2",7919.72104200012,7815.19701961237,7901.84452948696,"HL"
"UBA3",7223.03295334018,7134.84244855652,7135.35491550346,"HL"
"UBA5",7360.17181624031,7272.17355925807,7322.36157358818,"HL"
"UBA6",8032.80911109364,7973.27551729798,8017.95673317,"HL"
"UBA7",7593.22652664989,7439.11939248208,7429.56612025714,"LASSO"
"UBAP2",7233.93377599781,7158.62711623027,7140.5117165416,"LASSO"
"UBAP2L",8231.07325432616,8219.12203482051,8183.75626514393,"LASSO"
"UBASH3B",6217.86639156382,5790.89043927595,5769.79440226093,"LASSO"
"UBE2A",7665.47307422231,7667.46430234648,7630.08284298924,"LASSO"
"UBE2C",7273.77441633423,7238.05862135569,7098.70497820358,"LASSO"
"UBE2E1",6039.90424342453,5956.31457194754,5954.06646413533,"LASSO"
"UBE2F",6926.13614355707,6913.94645996557,6917.27697067643,"HL"
"UBE2G1",7164.67560382928,7047.04445042237,6897.48752234398,"LASSO"
"UBE2G2",8284.96542120564,8277.92647851699,8412.48993142095,"HL"
"UBE2H",6864.98484920548,6771.30515042375,6764.57888035534,"LASSO"
"UBE2I",8297.44335924668,8215.87825935762,8085.67407142668,"LASSO"
"UBE2K",8161.98652557915,8137.41425147777,8183.69140915784,"HL"
"UBE2L3",9075.78464108077,9060.17064809923,8898.03906750734,"LASSO"
"UBE2M",8501.34403349088,8435.26212446155,8387.98812389624,"LASSO"
"UBE2N",8406.06269347821,8384.37283349517,8292.43840440986,"LASSO"
"UBE2O",7446.49556178198,7326.09255233977,7320.99064997989,"LASSO"
"UBE2R2",6661.70586846126,6604.65484586659,6641.82047327336,"HL"
"UBE2S",7415.94796218187,7347.27452040784,7352.03871042281,"HL"
"UBE2T",7932.15554783076,7863.79415966226,7754.54317471709,"LASSO"
"UBE2V1",7690.04640316622,7668.78023309171,7712.39495848253,"HL"
"UBE2V2",6534.15348863896,6486.88412215967,6479.68904224922,"LASSO"
"UBE2Z",7706.30822722775,7515.3529982389,7539.41870351826,"HL"
"UBE3A",6800.01066896838,6754.30391032973,6828.81866045073,"HL"
"UBE3C",7045.15307115899,6899.79114945343,6938.06401502973,"HL"
"UBE4A",6060.28376826902,5987.83433565204,6091.23258719997,"HL"
"UBE4B",6056.50286938068,5968.72478709645,6027.93771869903,"HL"
"UBL4A",6995.45350311933,6910.39992513612,6957.61873338185,"HL"
"UBL5",6240.53587862256,6150.483887865,6283.71601029062,"HL"
"UBL7",5852.38823906398,5832.32412734956,5862.94642618212,"HL"
"UBLCP1",6926.74555507839,6837.31301102899,6814.03560984766,"LASSO"
"UBQLN1",8442.33579944186,8418.97750254143,8351.28843421148,"LASSO"
"UBQLN2",7090.9357212311,7030.863819927,7064.41981063383,"HL"
"UBQLN4",6271.95775562791,6174.43469508372,6185.93297844928,"HL"
"UBR4",7694.65393543897,7670.0089629942,7719.32579837187,"HL"
"UBR5",7687.36030404286,7682.06076591835,NA,"HL"
"UBR7",7111.43676642892,6933.32050973309,6901.88314389796,"LASSO"
"UBTF",6857.71407919645,6819.28126556577,6904.55501991261,"HL"
"UBXN1",7930.71323892172,7860.21522350112,7783.37337457634,"LASSO"
"UBXN4",6430.56166457214,6373.74373078911,6381.65253667615,"HL"
"UBXN6",6023.36270676592,5900.62074349255,6091.8204290519,"HL"
"UBXN7",7115.33816040964,6869.5345975037,6901.6290697493,"HL"
"UCHL1",10071.6067951182,9839.13639270999,9810.00352912343,"LASSO"
"UCHL3",7799.92620959308,7715.24171054698,7723.29614795985,"HL"
"UCHL5",7416.99679359597,7300.64142284015,7458.47291929606,"HL"
"UCK2",6614.44338031954,6552.53071905143,6563.15562703122,"HL"
"UCKL1",6506.19781096814,6503.11517405367,6480.01068938388,"LASSO"
"UEVLD",4405.74823294916,4294.44460723843,4333.39455629265,"HL"
"UFC1",6876.01754816399,6678.60203015817,6681.62580281943,"HL"
"UFD1",7211.93948867001,7195.27111412898,7342.92386832697,"HL"
"UFL1",6936.04093492128,6856.57283142993,6993.23722125274,"HL"
"UFM1",7603.33548291075,7586.74744381139,7471.36040480605,"LASSO"
"UFSP2",6468.71588793692,6442.71393849144,6473.19984718081,"HL"
"UGDH",9027.93952145618,8676.20397258055,NA,"HL"
"UGGT1",7806.66648701746,7730.37406245588,7866.25013401266,"HL"
"UGP2",8303.82070482932,8139.45738356595,8139.35969244924,"LASSO"
"UHRF1",7365.28967258777,7106.25553573703,7174.53945423585,"HL"
"UHRF2",5792.30623893058,5691.9019209675,5697.81271761154,"HL"
"UIMC1",5176.6600403382,5093.62411437163,5161.95201224346,"HL"
"UMPS",7625.20974239249,7578.70591472419,7590.90673517205,"HL"
"UNC119",6477.36572726506,6235.73038572819,6282.65689451798,"HL"
"UNC119B",5490.60250885888,5408.04342925024,5316.45034283748,"LASSO"
"UNC13D",7175.5832102492,6904.51565989026,6870.37367631726,"LASSO"
"UNC45A",7599.9712053163,7591.26986569036,7593.13544406513,"HL"
"UNG",6344.78010963677,6290.65846031237,6338.24603416209,"HL"
"UPF1",7636.54868401367,7548.91564096742,7619.31906096062,"HL"
"UPF2",6203.11194029764,6119.7550038765,6142.90478281801,"HL"
"UPF3B",5705.67767000281,5646.60831159506,5460.28050906549,"LASSO"
"UPP1",8999.95210651338,8809.91749335174,8803.7834687547,"LASSO"
"UQCC1",6793.56473981902,6739.95752322965,6755.3535392196,"HL"
"UQCR10",7260.35590128732,7265.02282232751,7368.45154870979,"Median"
"UQCRB",7971.19693135241,7962.88066818331,7998.36460206061,"HL"
"UQCRC1",8066.61096746583,8076.22749512965,8111.83353663447,"Median"
"UQCRC2",7783.3406534628,7777.15118629547,7858.59640259536,"HL"
"UQCRFS1",7145.97627477143,7134.10142040022,7168.08157182825,"HL"
"UQCRH",7557.02344860187,7549.00848849998,7649.90664938284,"HL"
"UQCRQ",6619.49272605673,6622.35722232306,6753.38708705852,"Median"
"URB1",5669.10158773076,5672.36198123176,5892.52196525177,"Median"
"URB2",5746.18514018553,5764.55996779773,6076.67866681101,"Median"
"URGCP",4705.27687980446,4656.37808215724,4656.23462892305,"LASSO"
"URI1",6441.26021815961,6373.42146797421,6390.67054108099,"HL"
"URM1",4776.82689845519,4755.18164629691,4762.54085267336,"HL"
"UROD",7382.35780161627,7073.20830287289,NA,"HL"
"USO1",7891.88916999201,7828.45668680343,7824.8534389377,"LASSO"
"USP10",7273.38750257125,7138.78696732915,7188.70821798568,"HL"
"USP11",7654.71983199867,7537.34214610449,7532.54435125068,"LASSO"
"USP14",8275.20758156541,8160.04108122354,8208.34656875387,"HL"
"USP15",7047.18533416445,6941.75218320805,6948.52017343551,"HL"
"USP16",4460.63087752186,4405.96273783739,4511.33366321529,"HL"
"USP19",5876.31080547711,5740.01898552532,5786.7611846198,"HL"
"USP24",5460.72160741139,5433.02661884709,5528.4846515667,"HL"
"USP25",6120.58432180574,6038.65694768825,6055.30289644555,"HL"
"USP28",6106.56716551142,5990.02771979041,6077.47953390526,"HL"
"USP32",5047.17034974837,4921.82855187592,4912.94615662738,"LASSO"
"USP34",4801.30228479109,4781.43826286086,4895.18832496636,"HL"
"USP39",7160.21723660605,7159.84361049907,7337.72140580743,"HL"
"USP4",6689.62322228469,6497.2455221352,NA,"HL"
"USP47",6896.93822427047,6839.34539083007,6876.27671232951,"HL"
"USP48",5965.84748984317,5770.74235839908,5779.18038298048,"HL"
"USP5",8327.63999247084,8208.58743382857,8203.87685032702,"LASSO"
"USP7",7625.56408232011,7517.71006184045,7544.43187380406,"HL"
"USP8",6598.6672572629,6531.85823950194,6724.2791440392,"HL"
"USP9X",7269.12144633531,7204.03047851477,7260.25965182751,"HL"
"UTP14A",6801.3815144333,6786.92254146213,6912.30072792576,"HL"
"UTP15",6472.85735177956,6484.83340500543,6642.73146375162,"Median"
"UTP18",6779.87063003562,6781.86067091549,6827.53899367902,"Median"
"UTP20",7070.58133018035,7020.60272273723,7116.81450250732,"HL"
"UTP25",5939.57591044686,5916.94231207938,6251.42329133535,"HL"
"UTP3",6539.12862138281,6545.38480961537,6607.60172868014,"Median"
"UTP4",7352.71037789359,7352.46864030035,7537.54990246574,"HL"
"UTRN",7296.37314369707,7196.58670731513,7224.23422695739,"HL"
"UXS1",6499.34310570371,6266.44256421818,6289.51666349715,"HL"
"VAC14",6010.44602528377,5886.01906104933,5970.06685982255,"HL"
"VAMP3",6739.87877532309,6577.23214412623,6582.82472990145,"HL"
"VAMP7",7478.32799611099,7319.71666195025,7368.97685675009,"HL"
"VAPA",8585.763671783,8364.74910350323,8401.58717805692,"HL"
"VAPB",7832.08330931035,7620.02908001719,7733.48138842205,"HL"
"VARS1",8502.02230981455,8435.88502212732,8564.10924142695,"HL"
"VASP",8295.43044939072,7933.22427075916,7951.17788726549,"HL"
"VAT1",9132.20757775206,8784.45524196277,8774.68245196922,"LASSO"
"VAV1",5355.87107800228,5221.64316353331,NA,"HL"
"VBP1",8059.74565701757,8049.30296337151,7966.8189165177,"LASSO"
"VCAN",7585.89044106407,7375.27370683652,7370.47207788789,"LASSO"
"VCL",9078.41182947148,8865.31199923437,NA,"HL"
"VCP",8885.54345258287,8707.91333956945,8770.82222449697,"HL"
"VCPIP1",5584.37000199079,5437.92282093731,5486.44412255658,"HL"
"VDAC1",8921.44815511534,8850.87609232948,8925.74557771353,"HL"
"VDAC2",9084.72115823784,8968.93718999151,9090.60828477993,"HL"
"VDAC3",8026.98195207382,7954.10732301882,7993.02195360483,"HL"
"VGF",6705.77002434063,6529.55888136345,6529.90015094516,"HL"
"VIM",11345.0428935641,11068.2874350042,11045.0240476235,"LASSO"
"VIRMA",5970.05267090792,5976.46869137729,6109.77192269137,"Median"
"VKORC1",6201.23790745352,5958.76860533028,NA,"HL"
"VKORC1L1",7013.16038690045,6948.6000272604,6984.21153926161,"HL"
"VPS13B",5662.20548220692,5671.85138390104,5667.59370597188,"Median"
"VPS13C",6605.6405040844,6532.48126134422,6516.07462919355,"LASSO"
"VPS13D",6434.12126338747,6433.81866831497,NA,"HL"
"VPS16",6401.88777455385,6393.83302252366,6449.96847776254,"HL"
"VPS18",6073.68739015427,6071.0158546296,6137.47096435481,"HL"
"VPS25",6864.43696963782,6856.11483994358,6855.81110469035,"LASSO"
"VPS26A",7919.7363366395,7858.92605921869,7948.6284465201,"HL"
"VPS26B",7210.71149277621,7046.0893964373,7041.37361253077,"LASSO"
"VPS26C",5341.01540916571,5309.88676889218,5280.64874796405,"LASSO"
"VPS28",7274.78233651248,7263.47375766836,7264.24894238166,"HL"
"VPS29",7327.14950173347,7314.51348822974,7320.42428487378,"HL"
"VPS33A",6095.4072463689,6106.73783525411,6175.71032622317,"Median"
"VPS33B",7803.68096656628,7755.80256923138,7854.89757355581,"HL"
"VPS35",8269.58053776461,8262.62921059997,8285.29021709541,"HL"
"VPS35L",6189.86231972334,6047.44622712382,6175.59372478547,"HL"
"VPS36",6708.23744364706,6611.12529887397,6628.10058649902,"HL"
"VPS37A",6606.4738202276,6497.06402345385,6598.98143203078,"HL"
"VPS37B",5930.60028890151,5864.48843439937,5867.28947549179,"HL"
"VPS45",6274.81425091501,6250.89599508657,6253.29385262816,"HL"
"VPS4A",7636.8214562237,7541.37761689459,7507.42390905378,"LASSO"
"VPS4B",7246.79233402099,7143.41894619408,7045.01983635332,"LASSO"
"VPS51",5421.68693985351,5425.5544665499,5494.59351484002,"Median"
"VPS52",7622.6934664054,7618.11217831657,7753.14924006481,"HL"
"VPS53",5141.90850433461,5125.71339280814,5185.82806270106,"HL"
